Date;BRI_O;BRI_H;BRI_L;BRI_C;BRI_AdjC;BRI_Vol
Nov 28, 2011;1,163.62;1,218.16;1,154.53;1,163.62;690.51.00;128,578,470
Nov 25, 2011;1,190.89;1,227.25;1,190.89;1,190.89;706.69;198,118,921
Nov 24, 2011;1,209.07;1,218.16;1,199.98;1,209.07;717.48.00;120,449,330
Nov 23, 2011;1,209.07;1,209.07;1,190.89;1,209.07;717.48.00;61,823,817
Nov 22, 2011;1,218.16;1,227.25;1,181.80;1,218.16;722.88;164,257,587
Nov 21, 2011;1,181.80;1,199.98;1,181.80;1,181.80;701.30.00;123,936,390
Nov 18, 2011;1,209.07;1,227.25;1,199.98;1,209.07;717.48.00;229,716,967
Nov 17, 2011;1,236.34;1,254.52;1,227.25;1,236.34;733.66;94,312,879
Nov 16, 2011;1,263.61;1,263.61;1,236.34;1,263.61;749.85;97,687,187
Nov 15, 2011;1,254.52;1,263.61;1,245.43;1,254.52;744.45.00;66,864,654
Nov 14, 2011;1,263.61;1,272.71;1,245.43;1,263.61;749.85;74,267,782
Nov 11, 2011;1,245.43;1,263.61;1,245.43;1,245.43;739.06.00;68,201,178
Nov 10, 2011;1,254.52;1,263.61;1,236.34;1,254.52;744.45.00;235,824,823
Nov 9, 2011;1,281.80;1,281.80;1,236.34;1,281.80;760.64;334,590,029
Nov 8, 2011;1,245.43;1,254.52;1,236.34;1,245.43;739.06.00;70,744,971
Nov 7, 2011;1,245.43;1,245.43;1,227.25;1,245.43;739.06.00;115,020,736
Nov 4, 2011;1,236.34;1,254.52;1,218.16;1,236.34;733.66;322,330,317
Nov 3, 2011;1,199.98;1,209.07;1,181.80;1,199.98;712.09.00;143,205,973
Nov 2, 2011;1,218.16;1,218.16;1,154.53;1,218.16;722.88;220,850,814
Nov 1, 2011;1,190.89;1,227.25;1,181.80;1,190.89;706.69;102,777,525
Oct 31, 2011;1,227.25;1,236.34;1,199.98;1,227.25;728.27.00;140,549,427
Oct 28, 2011;1,236.34;1,254.52;1,218.16;1,236.34;733.66;289,068,492
Oct 27, 2011;1,227.25;1,236.34;1,209.07;1,227.25;728.27.00;304,133,253
Oct 26, 2011;1,209.07;1,209.07;1,163.62;1,209.07;717.48.00;141,778,698
Oct 25, 2011;1,181.80;1,209.07;1,172.71;1,181.80;701.30.00;206,963,074
Oct 24, 2011;1,181.80;1,199.98;1,172.71;1,181.80;701.30.00;268,313,884
Oct 21, 2011;1,145.43;1,154.53;1,118.16;1,145.43;679.72;199,430,694
Oct 20, 2011;1,145.43;1,181.80;1,127.25;1,145.43;679.72;143,714,732
Oct 19, 2011;1,172.71;1,199.98;1,172.71;1,172.71;695.90;101,938,760
Oct 18, 2011;1,163.62;1,190.89;1,145.43;1,163.62;690.51.00;167,714,396
Oct 17, 2011;1,218.16;1,227.25;1,199.98;1,218.16;722.88;129,216,481
Oct 14, 2011;1,190.89;1,209.07;1,154.53;1,190.89;706.69;230,781,236
Oct 13, 2011;1,172.71;1,199.98;1,154.53;1,172.71;695.90;172,262,975
Oct 12, 2011;1,172.71;1,172.71;1,118.16;1,172.71;695.90;315,254,445
Oct 11, 2011;1,136.34;1,145.43;1,118.16;1,136.34;674.32.00;345,097,960
Oct 10, 2011;1,099.98;1,099.98;1,054.53;1,099.98;652.75;114,151,721
Oct 7, 2011;1,054.53;1,145.43;1,054.53;1,054.53;625.77;368,542,115
Oct 6, 2011;1,081.80;1,081.80;1,009.07;1,081.80;641.96;299,933,930
Oct 5, 2011;981.80;999.98;972.71;981.80;582.62;178,084,825
Oct 4, 2011;963.62;990.89;936.35.00;963.62;571.83;427,739,638
Oct 3, 2011;963.62;1,036.35;954.53.00;963.62;571.83;358,952,699
Sep 30, 2011;1,063.62;1,090.89;1,045.44;1,063.62;631.17.00;272,708,460
Sep 29, 2011;1,072.71;1,109.07;1,045.44;1,072.71;636.56.00;367,992,106
Sep 28, 2011;1,072.71;1,081.80;1,027.26;1,072.71;636.56.00;495,338,555
Sep 27, 2011;1,045.44;1,054.53;990.89;1,045.44;620.38.00;483,747,105
Sep 26, 2011;972.71;1,027.26;936.35.00;972.71;577.22.00;467,186,319
Sep 23, 2011;1,018.16;1,036.35;909.08.00;1,018.16;604.19.00;385,413,657
Sep 22, 2011;963.62;1,081.80;963.62;963.62;571.83;532,640,199
Sep 21, 2011;1,109.07;1,127.25;1,099.98;1,109.07;658.14.00;184,786,691
Sep 20, 2011;1,127.25;1,127.25;1,081.80;1,127.25;668.93;501,545,412
Sep 19, 2011;1,118.16;1,163.62;1,118.16;1,118.16;663.53.00;159,134,248
Sep 16, 2011;1,172.71;1,181.80;1,136.34;1,172.71;695.90;189,008,014
Sep 15, 2011;1,145.43;1,145.43;1,099.98;1,145.43;679.72;321,431,051
Sep 14, 2011;1,118.16;1,181.80;1,109.07;1,118.16;663.53.00;439,713,344
Sep 13, 2011;1,163.62;1,209.07;1,154.53;1,163.62;690.51.00;380,482,821
Sep 12, 2011;1,199.98;1,227.25;1,190.89;1,199.98;712.09.00;99,474,718
Sep 9, 2011;1,245.43;1,263.61;1,245.43;1,245.43;739.06.00;80,543,391
Sep 8, 2011;1,263.61;1,272.71;1,245.43;1,263.61;749.85;192,492,324
Sep 7, 2011;1,245.43;1,245.43;1,209.07;1,245.43;739.06.00;125,666,170
Sep 6, 2011;1,209.07;1,227.25;1,181.80;1,209.07;717.48.00;270,379,170
Sep 5, 2011;1,209.07;1,254.52;1,199.98;1,209.07;717.48.00;466,751,811
Aug 26, 2011;1,190.89;1,199.98;1,172.71;1,190.89;706.69;102,365,018
Aug 25, 2011;1,181.80;1,199.98;1,172.71;1,181.80;701.30.00;92,827,853
Aug 24, 2011;1,163.62;1,199.98;1,163.62;1,163.62;690.51.00;235,835,823
Aug 23, 2011;1,172.71;1,172.71;1,145.43;1,172.71;695.90;163,616,826
Aug 22, 2011;1,154.53;1,172.71;1,118.16;1,154.53;685.11.00;265,632,588
Aug 19, 2011;1,163.62;1,209.07;1,145.43;1,163.62;690.51.00;396,048,090
Aug 18, 2011;1,245.43;1,245.43;1,218.16;1,245.43;739.06.00;201,399,728
Aug 16, 2011;1,218.16;1,236.34;1,199.98;1,218.16;722.88;298,429,654
Aug 15, 2011;1,199.98;1,209.07;1,172.71;1,199.98;712.09.00;130,960,011
Aug 12, 2011;1,181.80;1,199.98;1,163.62;1,181.80;701.30.00;240,378,901
Aug 11, 2011;1,172.71;1,199.98;1,163.62;1,172.71;695.90;283,694,900
Aug 10, 2011;1,190.89;1,209.07;1,181.80;1,190.89;706.69;420,009,254
Aug 9, 2011;1,145.43;1,209.07;1,090.89;1,145.43;679.72;550,545,759
Aug 8, 2011;1,181.80;1,190.89;1,136.34;1,181.80;701.30.00;609,520,527
Aug 5, 2011;1,209.07;1,236.34;1,190.89;1,209.07;717.48.00;490,902,729
Aug 4, 2011;1,290.89;1,299.98;1,263.61;1,290.89;766.03.00;192,519,825
Aug 3, 2011;1,309.07;1,309.07;1,281.80;1,309.07;776.82;159,904,261
Aug 2, 2011;1,318.16;1,318.16;1,281.80;1,318.16;782.22.00;168,767,665
Aug 1, 2011;1,309.07;1,309.07;1,263.61;1,309.07;776.82;308,010,820
Jul 29, 2011;1,254.52;1,263.61;1,227.25;1,254.52;744.45.00;218,903,781
Jul 28, 2011;1,236.34;1,245.43;1,218.16;1,236.34;733.66;196,515,644
Jul 27, 2011;1,254.52;1,263.61;1,209.07;1,254.52;744.45.00;381,241,834
Jul 26, 2011;1,209.07;1,227.25;1,190.89;1,209.07;717.48.00;231,936,256
Jul 25, 2011;1,199.98;1,209.07;1,181.80;1,199.98;712.09.00;151,340,614
Jul 22, 2011;1,209.07;1,218.16;1,181.80;1,209.07;717.48.00;282,218,124
Jul 21, 2011;1,209.07;1,227.25;1,190.89;1,209.07;717.48.00;175,062,523
Jul 20, 2011;1,209.07;1,227.25;1,199.98;1,209.07;717.48.00;91,232,825
Jul 19, 2011;1,209.07;1,209.07;1,199.98;1,209.07;717.48.00;130,341,251
Jul 18, 2011;1,218.16;1,227.25;1,199.98;1,218.16;722.88;115,570,746
Jul 15, 2011;1,227.25;1,254.52;1,218.16;1,227.25;728.27.00;236,209,829
Jul 14, 2011;1,227.25;1,227.25;1,209.07;1,227.25;728.27.00;79,734,877
Jul 13, 2011;1,227.25;1,236.34;1,209.07;1,227.25;728.27.00;48,224,832
Jul 12, 2011;1,227.25;1,236.34;1,209.07;1,227.25;728.27.00;126,260,180
Jul 11, 2011;1,245.43;1,245.43;1,218.16;1,245.43;739.06.00;83,103,685
Jul 8, 2011;1,236.34;1,245.43;1,209.07;1,236.34;733.66;157,057,962
Jul 7, 2011;1,209.07;1,227.25;1,199.98;1,209.07;717.48.00;129,810,492
Jul 6, 2011;1,199.98;1,209.07;1,181.80;1,199.98;712.09.00;137,714,128
Jul 5, 2011;1,218.16;1,263.61;1,209.07;1,218.16;722.88;118,315,293
Jul 4, 2011;1,218.16;1,218.16;1,218.16;1,218.16;722.88;-
Jul 1, 2011;1,218.16;1,227.25;1,190.89;1,218.16;722.88;396,070,091
Jun 30, 2011;1,181.80;1,190.89;1,172.71;1,181.80;701.30.00;223,188,355
Jun 28, 2011;1,163.62;1,172.71;1,154.53;1,163.62;690.51.00;122,341,363
Jun 27, 2011;1,163.62;1,172.71;1,154.53;1,163.62;690.51.00;81,643,410
Jun 24, 2011;1,172.71;1,181.80;1,154.53;1,172.71;695.90;126,744,189
Jun 23, 2011;1,154.53;1,163.62;1,145.43;1,154.53;685.11.00;145,334,510
Jun 22, 2011;1,154.53;1,172.71;1,154.53;1,154.53;685.11.00;131,537,521
Jun 21, 2011;1,154.53;1,163.62;1,136.34;1,154.53;685.11.00;130,819,759
Jun 20, 2011;1,136.34;1,145.43;1,127.25;1,136.34;674.32.00;88,411,277
Jun 17, 2011;1,127.25;1,136.34;1,109.07;1,127.25;668.93;129,403,485
Jun 16, 2011;1,118.16;1,154.53;1,118.16;1,118.16;663.53.00;169,125,171
Jun 15, 2011;1,163.62;1,163.62;1,145.43;1,163.62;690.51.00;162,448,055
Jun 14, 2011;1,145.43;1,154.53;1,127.25;1,145.43;679.72;145,153,007
Jun 13, 2011;1,136.34;1,145.43;1,118.16;1,136.34;674.32.00;101,165,997
Jun 10, 2011;1,145.43;1,163.62;1,145.43;1,145.43;679.72;71,776,239
Jun 9, 2011;1,145.43;1,163.62;1,145.43;1,145.43;679.72;96,457,916
Jun 8, 2011;1,163.62;1,172.71;1,145.43;1,163.62;690.51.00;127,866,208
Jun 7, 2011;1,163.62;1,172.71;1,145.43;1,163.62;690.51.00;104,834,560
Jun 6, 2011;1,154.53;1,181.80;1,145.43;1,154.53;685.11.00;95,418,398
Jun 3, 2011;1,181.80;1,181.80;1,136.34;1,181.80;701.30.00;226,653,414
Jun 1, 2011;1,136.34;1,181.80;1,136.34;1,136.34;674.32.00;193,740,846
May 31, 2011;1,154.53;1,181.80;1,145.43;1,154.53;685.11.00;202,560,248
May 30, 2011;1,163.62;1,163.62;1,127.25;1,163.62;690.51.00;183,972,677
May 27, 2011;1,136.34;1,145.43;1,127.25;1,136.34;666.77;155,946,943
May 26, 2011;1,136.34;1,145.43;1,127.25;1,136.34;666.77;133,429,554
May 25, 2011;1,118.16;1,127.25;1,109.07;1,118.16;656.10.00;213,464,187
May 24, 2011;1,127.25;1,145.43;1,118.16;1,127.25;661.43.00;194,098,352
May 23, 2011;1,136.34;1,172.71;1,118.16;1,136.34;666.77;312,056,139
May 20, 2011;1,190.89;1,190.89;1,172.71;1,190.89;698.77;110,461,157
May 19, 2011;1,190.89;1,190.89;1,172.71;1,190.89;698.77;396,837,354
May 18, 2011;1,154.53;1,163.62;1,127.25;1,154.53;677.44.00;309,674,598
May 16, 2011;1,118.16;1,136.34;1,099.98;1,118.16;656.10.00;139,875,665
May 13, 2011;1,136.34;1,145.43;1,118.16;1,136.34;666.77;156,722,456
May 12, 2011;1,127.25;1,145.43;1,109.07;1,127.25;661.43.00;187,586,240
May 11, 2011;1,145.43;1,145.43;1,118.16;1,145.43;672.10.00;176,737,302
May 10, 2011;1,118.16;1,118.16;1,090.89;1,118.16;656.10.00;171,580,963
May 9, 2011;1,109.07;1,127.25;1,090.89;1,109.07;650.76;321,244,048
May 6, 2011;1,127.25;1,145.43;1,109.07;1,127.25;661.43.00;331,160,719
May 5, 2011;1,145.43;1,154.53;1,136.34;1,145.43;672.10.00;111,167,920
May 4, 2011;1,163.62;1,172.71;1,145.43;1,163.62;682.77;185,314,700
May 3, 2011;1,172.71;1,181.80;1,154.53;1,172.71;688.10.00;95,943,657
May 2, 2011;1,190.89;1,199.98;1,181.80;1,190.89;698.77;197,453,410
Apr 29, 2011;1,172.71;1,199.98;1,145.43;1,172.71;688.10.00;206,173,811
Apr 28, 2011;1,190.89;1,199.98;1,172.71;1,190.89;698.77;129,444,735
Apr 27, 2011;1,190.89;1,199.98;1,172.71;1,190.89;698.77;142,620,213
Apr 26, 2011;1,172.71;1,181.80;1,154.53;1,172.71;688.10.00;108,956,881
Apr 25, 2011;1,181.80;1,190.89;1,163.62;1,181.80;693.44.00;84,786,714
Apr 21, 2011;1,181.80;1,209.07;1,154.53;1,181.80;693.44.00;271,206,934
Apr 20, 2011;1,199.98;1,199.98;1,145.43;1,199.98;704.11.00;358,399,940
Apr 19, 2011;1,136.34;1,136.34;1,109.07;1,136.34;666.77;186,684,224
Apr 18, 2011;1,136.34;1,136.34;1,118.16;1,136.34;666.77;129,535,487
Apr 15, 2011;1,118.16;1,127.25;1,109.07;1,118.16;656.10.00;83,389,690
Apr 14, 2011;1,109.07;1,145.43;1,099.98;1,109.07;650.76;159,524,755
Apr 13, 2011;1,127.25;1,136.34;1,099.98;1,127.25;661.43.00;173,299,743
Apr 12, 2011;1,118.16;1,118.16;1,099.98;1,118.16;656.10.00;136,242,853
Apr 11, 2011;1,118.16;1,181.80;1,109.07;1,118.16;656.10.00;165,283,354
Apr 8, 2011;1,145.43;1,163.62;1,127.25;1,145.43;672.10.00;249,264,305
Apr 7, 2011;1,127.25;1,127.25;1,090.89;1,127.25;661.43.00;325,734,876
Apr 6, 2011;1,081.80;1,090.89;1,027.26;1,081.80;634.76;318,802,006
Apr 5, 2011;1,045.44;1,054.53;1,027.26;1,045.44;613.43.00;135,725,844
Apr 4, 2011;1,054.53;1,081.80;1,045.44;1,054.53;618.76;224,527,628
Apr 1, 2011;1,063.62;1,081.80;1,054.53;1,063.62;624.09.00;237,873,608
Mar 31, 2011;1,045.44;1,054.53;999.98;1,045.44;613.43.00;522,459,524
Mar 30, 2011;981.80;990.89;972.71;981.80;576.09.00;109,358,388
Mar 29, 2011;972.71;981.80;945.44.00;972.71;570.75;124,519,400
Mar 28, 2011;972.71;972.71;954.53.00;972.71;570.75;93,771,119
Mar 25, 2011;972.71;981.80;963.62;972.71;570.75;219,596,792
Mar 24, 2011;963.62;963.62;945.44.00;963.62;565.42.00;231,078,241
Mar 23, 2011;954.53.00;981.80;927.26.00;954.53.00;560.08.00;152,206,878
Mar 22, 2011;945.44.00;945.44.00;918.17.00;945.44.00;554.75;168,682,413
Mar 21, 2011;927.26.00;927.26.00;904.53.00;927.26.00;544.08.00;78,244,351
Mar 18, 2011;909.08.00;918.17.00;904.53.00;909.08.00;533.41.00;98,487,451
Mar 17, 2011;918.17.00;918.17.00;899.98;918.17.00;538.75;118,604,048
Mar 16, 2011;927.26.00;936.35.00;904.53.00;927.26.00;544.08.00;184,514,437
Mar 15, 2011;927.26.00;945.44.00;918.17.00;927.26.00;544.08.00;138,723,396
Mar 14, 2011;954.53.00;963.62;918.17.00;954.53.00;560.08.00;145,092,506
Mar 11, 2011;936.35.00;936.35.00;909.08.00;936.35.00;549.42.00;146,360,277
Mar 10, 2011;936.35.00;936.35.00;918.17.00;936.35.00;549.42.00;48,101,080
Mar 9, 2011;936.35.00;954.53.00;918.17.00;936.35.00;549.42.00;154,657,171
Mar 8, 2011;936.35.00;963.62;927.26.00;936.35.00;549.42.00;115,931,002
Mar 7, 2011;963.62;972.71;936.35.00;963.62;565.42.00;312,512,647
Mar 4, 2011;954.53.00;954.53.00;904.53.00;954.53.00;560.08.00;567,648,304
Mar 3, 2011;895.44.00;895.44.00;881.80;895.44.00;525.41.00;248,326,539
Mar 2, 2011;890.89;890.89;877.26.00;890.89;522.75;165,140,352
Mar 1, 2011;890.89;890.89;859.08.00;890.89;522.75;255,138,406
Feb 28, 2011;854.53.00;859.08.00;840.89;854.53.00;501.41.00;173,858,002
Feb 25, 2011;859.08.00;863.62;845.44.00;859.08.00;504.08.00;73,858,025
Feb 24, 2011;845.44.00;868.17.00;836.35.00;845.44.00;496.07.00;163,077,816
Feb 23, 2011;872.71;881.80;859.08.00;872.71;512.08.00;170,208,689
Feb 22, 2011;863.62;872.71;859.08.00;863.62;506.74;212,141,414
Feb 21, 2011;890.89;895.44.00;877.26.00;890.89;522.75;154,005,410
Feb 18, 2011;886.35.00;890.89;868.17.00;886.35.00;520.08.00;318,502,251
Feb 17, 2011;872.71;881.80;863.62;872.71;512.08.00;144,523,246
Feb 16, 2011;863.62;868.17.00;840.89;863.62;506.74;244,215,218
Feb 14, 2011;845.44.00;849.99;831.80;845.44.00;496.07.00;156,571,204
Feb 11, 2011;836.35.00;845.44.00;827.26.00;836.35.00;490.74;209,119,111
Feb 10, 2011;827.26.00;840.89;822.71;827.26.00;485.41.00;349,159,780
Feb 9, 2011;840.89;881.80;836.35.00;840.89;493.41.00;484,192,613
Feb 8, 2011;877.26.00;890.89;877.26.00;877.26.00;514.74;209,465,617
Feb 7, 2011;886.35.00;904.53.00;877.26.00;886.35.00;520.08.00;169,015,169
Feb 4, 2011;890.89;904.53.00;886.35.00;890.89;522.75;114,055,470
Feb 2, 2011;895.44.00;909.08.00;890.89;895.44.00;525.41.00;216,511,239
Feb 1, 2011;890.89;895.44.00;872.71;890.89;522.75;303,935,249
Jan 31, 2011;881.80;899.98;877.26.00;881.80;517.41.00;417,817,466
Jan 28, 2011;927.26.00;954.53.00;918.17.00;927.26.00;544.08.00;177,213,060
Jan 27, 2011;954.53.00;981.80;936.35.00;954.53.00;560.08.00;316,794,471
Jan 26, 2011;963.62;972.71;927.26.00;963.62;565.42.00;322,478,819
Jan 25, 2011;936.35.00;945.44.00;890.89;936.35.00;549.42.00;457,877,408
Jan 24, 2011;886.35.00;899.98;863.62;886.35.00;520.08.00;245,716,744
Jan 21, 2011;854.53.00;859.08.00;827.26.00;854.53.00;501.41.00;366,787,585
Jan 20, 2011;868.17.00;877.26.00;863.62;868.17.00;509.41.00;141,635,696
Jan 19, 2011;872.71;899.98;868.17.00;872.71;512.08.00;311,968,138
Jan 18, 2011;909.08.00;918.17.00;899.98;909.08.00;533.41.00;138,959,900
Jan 17, 2011;918.17.00;927.26.00;895.44.00;918.17.00;538.75;251,563,345
Jan 14, 2011;936.35.00;936.35.00;899.98;936.35.00;549.42.00;209,924,875
Jan 13, 2011;927.26.00;936.35.00;909.08.00;927.26.00;544.08.00;342,897,922
Jan 12, 2011;909.08.00;909.08.00;881.80;909.08.00;533.41.00;292,299,798
Jan 11, 2011;2:1ÊStock Splits;;;;;
Jan 11, 2011;872.71;886.35.00;845.44.00;872.71;512.08.00;514,360,634
Jan 10, 2011;845.44.00;886.35.00;822.71;845.44.00;496.07.00;999,856,769
Jan 7, 2011;890.89;931.80;881.80;890.89;522.75;665,038,486
Jan 6, 2011;940.89;972.71;922.71;940.89;552.08.00;238,203,614
Jan 5, 2011;963.62;968.17.00;918.17.00;963.62;565.42.00;261,793,521
Jan 4, 2011;936.35.00;959.07.00;918.17.00;936.35.00;549.42.00;306,338,791
Jan 3, 2011;940.89;977.26.00;927.26.00;940.89;552.08.00;139,322,906
Dec 30, 2010;954.53.00;968.17.00;945.44.00;954.53.00;560.08.00;126,425,183
Dec 29, 2010;963.62;968.17.00;954.53.00;963.62;565.42.00;113,373,458
Dec 28, 2010;963.62;963.62;927.26.00;963.62;565.42.00;92,819,603
Dec 27, 2010;927.26.00;931.80;913.62;927.26.00;544.08.00;50,507,372
Dec 23, 2010;936.35.00;936.35.00;913.62;936.35.00;549.42.00;160,542,272
Dec 22, 2010;936.35.00;954.53.00;931.80;936.35.00;549.42.00;159,711,758
Dec 21, 2010;936.35.00;940.89;909.08.00;936.35.00;549.42.00;331,721,729
Dec 20, 2010;909.08.00;922.71;890.89;909.08.00;533.41.00;340,136,874
Dec 17, 2010;931.80;949.98;904.53.00;931.80;544.30.00;475,345,710
Dec 16, 2010;940.89;977.26.00;922.71;940.89;549.61;454,203,345
Dec 15, 2010;977.26.00;981.80;963.62;977.26.00;570.85;173,869,003
Dec 14, 2010;972.71;995.44.00;972.71;972.71;568.20.00;234,573,551
Dec 13, 2010;986.35.00;1,004.53;972.71;986.35.00;576.16.00;163,319,820
Dec 10, 2010;999.98;1,013.62;986.35.00;999.98;584.13.00;171,971,470
Dec 9, 2010;1,018.16;1,045.44;999.98;1,018.16;594.75;188,196,750
Dec 8, 2010;1,045.44;1,063.62;1,031.80;1,045.44;610.68;165,657,361
Dec 6, 2010;1,045.44;1,049.98;1,036.35;1,045.44;610.68;69,455,199
Dec 3, 2010;1,036.35;1,045.44;1,022.71;1,036.35;605.37.00;142,925,468
Dec 2, 2010;1,018.16;1,022.71;999.98;1,018.16;594.75;131,947,279
Dec 1, 2010;986.35.00;1,004.53;945.44.00;986.35.00;576.16.00;333,289,256
Nov 30, 2010;954.53.00;986.35.00;954.53.00;954.53.00;557.57.00;304,463,258
Nov 29, 2010;990.89;1,013.62;981.80;990.89;578.82;113,565,961
Nov 26, 2010;1,009.07;1,036.35;995.44.00;1,009.07;589.44.00;242,389,186
Nov 25, 2010;1,040.89;1,054.53;1,036.35;1,040.89;608.02.00;137,045,867
Nov 24, 2010;1,027.26;1,059.07;1,018.16;1,027.26;600.06.00;242,515,688
Nov 23, 2010;1,054.53;1,077.25;1,040.89;1,054.53;615.99;136,127,351
Nov 22, 2010;1,077.25;1,081.80;1,063.62;1,077.25;629.26.00;90,240,058
Nov 19, 2010;1,081.80;1,099.98;1,068.16;1,081.80;631.92;136,996,366
Nov 18, 2010;1,099.98;1,104.53;1,059.07;1,099.98;642.54.00;112,234,938
Nov 16, 2010;1,077.25;1,104.53;1,059.07;1,077.25;629.26.00;104,166,299
Nov 15, 2010;1,068.16;1,090.89;1,031.80;1,068.16;623.95;87,710,014
Nov 12, 2010;1,090.89;1,131.80;1,081.80;1,090.89;637.23.00;141,297,440
Nov 11, 2010;1,136.34;1,163.62;1,095.44;1,136.34;663.78;76,984,829
Nov 10, 2010;1,136.34;1,145.43;1,127.25;1,136.34;663.78;77,226,833
Nov 9, 2010;1,131.80;1,149.98;1,104.53;1,131.80;661.12.00;137,700,378
Nov 8, 2010;1,095.44;1,109.07;1,095.44;1,095.44;639.88;84,910,466
Nov 5, 2010;1,099.98;1,113.62;1,086.34;1,099.98;642.54.00;58,796,015
Nov 4, 2010;1,086.34;1,113.62;1,086.34;1,086.34;634.57.00;128,746,223
Nov 3, 2010;1,109.07;1,113.62;1,095.44;1,109.07;647.85;96,306,663
Nov 2, 2010;1,099.98;1,109.07;1,086.34;1,099.98;642.54.00;108,885,380
Nov 1, 2010;1,099.98;1,118.16;1,036.35;1,099.98;642.54.00;229,716,967
Oct 29, 2010;1,036.35;1,081.80;1,027.26;1,036.35;605.37.00;106,663,342
Oct 28, 2010;1,027.26;1,040.89;1,018.16;1,027.26;600.06.00;79,355,370
Oct 27, 2010;1,040.89;1,063.62;1,022.71;1,040.89;608.02.00;74,014,778
Oct 26, 2010;1,045.44;1,077.25;1,022.71;1,045.44;610.68;158,166,231
Oct 25, 2010;1,072.71;1,072.71;990.89;1,072.71;626.61;193,520,842
Oct 22, 2010;986.35.00;986.35.00;968.17.00;986.35.00;576.16.00;69,675,203
Oct 21, 2010;972.71;986.35.00;945.44.00;972.71;568.20.00;123,147,127
Oct 20, 2010;945.44.00;954.53.00;936.35.00;945.44.00;552.26.00;134,383,821
Oct 19, 2010;963.62;972.71;949.98;963.62;562.88;75,829,809
Oct 18, 2010;949.98;968.17.00;949.98;949.98;554.92;54,577,442
Oct 15, 2010;954.53.00;968.17.00;949.98;954.53.00;557.57.00;101,883,759
Oct 14, 2010;977.26.00;1,022.71;972.71;977.26.00;570.85;99,848,724
Oct 13, 2010;999.98;1,018.16;981.80;999.98;584.13.00;167,109,386
Oct 12, 2010;981.80;995.44.00;972.71;981.80;573.51.00;101,817,758
Oct 11, 2010;981.80;981.80;963.62;981.80;573.51.00;129,120,230
Oct 8, 2010;954.53.00;972.71;940.89;954.53.00;557.57.00;75,956,311
Oct 7, 2010;972.71;977.26.00;936.35.00;972.71;568.20.00;101,586,754
Oct 6, 2010;963.62;981.80;954.53.00;963.62;562.88;135,654,343
Oct 5, 2010;963.62;963.62;936.35.00;963.62;562.88;198,657,931
Oct 4, 2010;940.89;949.98;922.71;940.89;549.61;384,330,138
Oct 1, 2010;913.62;918.17.00;895.44.00;913.62;533.68;175,469,530
Sep 30, 2010;909.08.00;913.62;895.44.00;909.08.00;531.02.00;208,844,107
Sep 29, 2010;909.08.00;922.71;899.98;909.08.00;531.02.00;199,950,453
Sep 28, 2010;909.08.00;931.80;904.53.00;909.08.00;531.02.00;222,077,335
Sep 27, 2010;922.71;931.80;913.62;922.71;538.99;241,646,673
Sep 24, 2010;909.08.00;913.62;899.98;909.08.00;531.02.00;227,120,922
Sep 23, 2010;904.53.00;913.62;895.44.00;904.53.00;528.37.00;120,732,585
Sep 22, 2010;904.53.00;913.62;899.98;904.53.00;528.37.00;177,977,574
Sep 21, 2010;904.53.00;936.35.00;899.98;904.53.00;528.37.00;319,016,510
Sep 20, 2010;927.26.00;945.44.00;918.17.00;927.26.00;541.64;81,197,902
Sep 17, 2010;945.44.00;981.80;945.44.00;945.44.00;552.26.00;135,159,334
Sep 16, 2010;972.71;972.71;909.08.00;972.71;568.20.00;199,620,447
Sep 15, 2010;881.80;931.80;881.80;918.17.00;536.33.00;514,814,392
Sep 7, 2010;868.17.00;868.17.00;863.62;868.17.00;507.13.00;83,606,944
Sep 6, 2010;868.17.00;868.17.00;859.08.00;868.17.00;507.13.00;181,140,128
Sep 3, 2010;863.62;877.26.00;859.08.00;863.62;504.47.00;117,311,526
Sep 2, 2010;863.62;886.35.00;854.53.00;863.62;504.47.00;160,058,264
Sep 1, 2010;872.71;872.71;849.99;872.71;509.78;165,409,857
Aug 31, 2010;845.44.00;863.62;840.89;845.44.00;493.85;119,605,065
Aug 30, 2010;859.08.00;877.26.00;854.53.00;859.08.00;501.82;131,155,265
Aug 27, 2010;859.08.00;877.26.00;849.99;859.08.00;501.82;182,328,149
Aug 26, 2010;881.80;895.44.00;863.62;881.80;515.09.00;106,052,831
Aug 25, 2010;890.89;895.44.00;872.71;890.89;520.40.00;79,415,871
Aug 24, 2010;890.89;895.44.00;868.17.00;890.89;520.40.00;208,486,601
Aug 23, 2010;868.17.00;868.17.00;854.53.00;868.17.00;507.13.00;21,153,365
Aug 20, 2010;872.71;877.26.00;863.62;872.71;509.78;49,181,849
Aug 19, 2010;881.80;886.35.00;845.44.00;881.80;515.09.00;254,456,395
Aug 18, 2010;840.89;845.44.00;827.26.00;840.89;491.20.00;120,138,575
Aug 16, 2010;836.35.00;849.99;827.26.00;836.35.00;488.54.00;150,070,092
Aug 13, 2010;849.99;849.99;840.89;849.99;496.51.00;99,298,715
Aug 12, 2010;845.44.00;849.99;836.35.00;845.44.00;493.85;171,140,956
Aug 11, 2010;854.53.00;872.71;849.99;854.53.00;499.16.00;63,658,099
Aug 10, 2010;868.17.00;872.71;863.62;868.17.00;507.13.00;93,485,114
