Nama_Kota;Tahun;DBH_PAJAK;DBH_SDA;DA_Grant;DAK_Fisik;DAK_Nonfisik;DID_Reguler;bp_PU;bbj_PU;bm_PU;bl_PU;bl_KK;bbj_KK;bm_KK;bl_KK;bp_EK0;bbj_EKO;bm_EKO;bl_EKO;bp_PLH;bbj_PLH;bm_PLH;bl_PLH;bp_PFUM;bjj_PFUM;bm_PFUM;bl_PFUM;bp_KES;bjj_KES;bm_KES;bl_KES;bp_PAR;bjj_PAR;bm_PAR;bl_PAR;bp_PEND;bjj_PEND;bm_PEND;bl_PEND;bp_PSOS;bjj_PSOS;bm_PSOS;bl_PSOS
Kab. Kotawaringin Barat;2022;74833609712;121598948431;593355915000;110134562916;116237719840;13214332000;93805539010;70882812276;18639518112;163035453988;11837150701;9798576328;4707204370;11837150701;;67689808707;120602984656;6996423700;4644262626;26016467225;3766591042;0;11320605793;20083145374;15555408013;1180000000;177647519244;132202944907;49719479934;748731721;4190494790;1690998355;607321060;145768700;208912196047;46332867005;56139244462;24130245452;8971257831;4139454408;801393771;1310196980
Kab. Kotawaringin Barat;2023;58296340000;286002946000;453454609000;104795413809;132430520127;17333161000;92547895353;97685036833;18320500749;221536141140;12557137018;8765607788;24967937642;12557137018;47866340097;84293897830;188434887758;7277030143;4624327711;18960721260;4442622284;0;11062766205;8638019226;35574502061;1932548600;153350153694;157932939697;68987878378;449358216;4295915378;3944649291;842703680;0;208001942058;55200668376;48260766373;15299152415;8537467466;5071185564;982803032;423000000
Kab. Kotawaringin Barat;2024;57085139000;139659121000;547498680000;97519191878;133823333167;13409913000;100501785666;92745682364;41696722781;218206564512;14441629040;11753322658;2786787700;14441629040;51458026189;71502985569;285860009288;20523441525;5481032641;24694143098;4299224898;306400000;11928280047;11730969281;32675624839;1360000000;164902850118;193207284767;88286385197;498644162;4554406720;3500410446;6430244003;348553600;243311592400;69984788543;48330290586;24452030057;8832941571;6272407125;2249506083;120000000
Kab. Kotawaringin Timur;2014;60962144508;58363464888;778842792000;35696100000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Kotawaringin Timur;2015;55124651250;72302514836;788804313000;52625790000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Kotawaringin Timur;2016;83849026608;30688750999;832526925000;135618730592;82726678808;5000000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Kotawaringin Timur;2017;71580121495;35647335803;820559562000;99188357842;98671324730;7500000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Kotawaringin Timur;2018;76569283846;37978232343;820559562000;94321038624;104271904121;34750000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Kotawaringin Timur;2019;94246447259;49483190228;853626957000;152669197432;137341780200;12464431000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Kotawaringin Timur;2020;45948877470;51797490976;770071494000;60917791319;120711986743;28297831000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Kotawaringin Timur;2021;163173476960;95378218837;760946119000;106288857373;121500925000;0;102577621758;106685732515;20626316639;266888070486;12448979669;14251695894;3905529202;12448979669;45623262243;58192404657;139006636455;7402285650;5088824557;15558221130;1447077000;4650000;0;1395726000;0;873677500;96639715149;302902557567;78824725141;433860000;0;0;0;0;322570235995;97667618541;26584362033;52511997055;13283445968;8455729887;1138381050;815888750
Kab. Kotawaringin Timur;2022;128819399067;152777025523;761133294000;81253109456;185905076825;22505058000;118562403746;139674992720;35557210888;265629294521;12985530943;11955835553;5132165083;12985530943;;52032864250;150134291922;17437811278;5816884024;18284420932;24012800241;2625259216;7868242707;16040112280;29910336846;83012500;125297598975;274225545323;26826183482;0;0;481606541;7230613;0;330661461556;104069452966;49694824654;14947103208;6803176649;5687510551;1159597150;3192237000
Kab. Kotawaringin Timur;2023;116534577000;427964257000;520216037000;32967221235;196646347832;22293407000;129099478176;141964369578;41427526967;336791031128;15247239101;12456562412;3139613408;15247239101;50160421407;58826276066;100709743901;18968870161;5794322186;14609660224;5231463280;1599200000;8253254470;13539755792;30897320430;0;158757017303;300733144212;34421591820;0;0;398358846;0;0;393051072773;106856902163;32414439739;29978828833;7205124831;4470262971;1201670123;1676573300
Kab. Kotawaringin Timur;2024;107808536000;141363693000;618747949000;116009948122;204596965434;22835288000;132939514141;147369841855;19718999160;371802354324;17402875859;13336623902;1622760050;17402875859;50736617803;51987859417;177703091406;19372626998;6204178050;15343894094;1520854588;700900000;10838358417;11622210997;1495361000;1437750000;202714100877;335987997170;74554608767;0;0;366216915;38460000;0;438996997336;98919149099;60136312784;34221778089;7649788262;4405188680;204700000;1998745750
Kota Palangkaraya;2014;29085268075;28390994695;589449668000;42229350000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Palangkaraya;2015;18769010450;27643562650;599588799000;61088040000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Palangkaraya;2016;35211573630;23913730182;657826439000;80920306392;102672337000;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Palangkaraya;2017;27942542304;22816061815;646270544000;75601647210;54922366499;44145117000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Palangkaraya;2018;22078114517;29576838372;646270544000;57364218940;92299759956;36500000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Palangkaraya;2019;29437298266;28978711331;676834241000;59324931573;88574036560;13493701000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Palangkaraya;2020;29135943756;49042234371;603666424000;52898904407;90455264000;54739541000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Palangkaraya;2021;32936172677;45784577923;592472958000;64268639375;98783867000;8305453000;115244896656;98539872825;15437475794;16377691662;15713563251;20203971436;3487653061;15713563251;35136049489;46244385236;62649398701;1649379068;16479552549;25011531166;13400389040;0;8380239492;36130311306;44391422814;0;68237400809;144202396661;25365733105;196398000;4895366094;3218706622;791871930;665000000;248052279389;33109973862;34336653059;8448672972;13121758300;6938285128;1152507500;0
Kota Palangkaraya;2022;32294068329;109533347971;592472958000;53902566319;112114016330;7471798000;107204253519;115847258504;19682620733;19519261399;15283959313;17318997469;4062147964;15283959313;;53962085804;162888810737;0;13504319787;27250948409;9115086682;0;13420587778;42325820274;55709958886;0;82061338060;105884866165;36694196204;386182900;5185504520;4473596226;1314370888;1500000000;246736096037;37294291447;32181363710;5405000000;9857405436;4221133220;387759054;0
Kota Palangkaraya;2023;33745952000;273657885700;481335122000;36180579044;128795460606;6598785000;103688655960;124635405038;33683640408;34159669045;15496860378;19469235326;2074429165;15496860378;42130956237;55566733178;59367959261;50000000;13415230734;30949674291;10533990325;0;13055178289;44358134425;45633767189;0;81621520862;132400946480;66465882511;335577000;5414945542;5297374948;2368301949;2130000000;236851538295;58064587572;60465731758;11671285696;8768421582;4395329032;750065000;311550000
Kota Palangkaraya;2024;29530944000;132573728000;553728395000;27974653026;127278676339;5933778000;116221723141;137980575811;26283130236;46610679278;18036901156;18585818461;3242797628;18036901156;47016050777;79392400891;120012431617;50000000;14676393000;34023405036;10388073000;0;14589270743;44380132051;59421370683;0;93524990770;92990646445;29195281690;292634000;6214956531;4066365431;3040125270;200000000;265128763898;55347359463;72825134751;19180934760;9401401350;8637423405;3589037600;1123400000
Kab. Kotabaru;2014;66733216916;286189590483;611898456000;26866845000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Kotabaru;2015;36642009700;351721501302;599980077000;35008912000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Kotabaru;2016;76688083532;240390974700;607886563000;65686446000;54687949724;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Kotabaru;2017;73302149694;156994588212;597207951000;58843369565;80968556365;7500000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Kotabaru;2018;49189299562;174922522213;612929409000;81385846347;86112995148;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Kotabaru;2019;37425115826;289015724297;637598993000;109876905924;101546613740;12470646000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Kotabaru;2020;31799668642;202337413487;590032258000;66077762092;104632419000;52076082000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Kotabaru;2021;95715510819;164441821662;582990513000;174024713012;105622190000;35023661000;132564864978;126689219187;9464503525;261627958732;13843221181;5734252458;96871500;13843221181;34553562823;35807001989;97009973815;17769374017;12796691662;12544498566;3833553010;4699676400;3880384255;19133240076;30955854990;4012803034;103550682841;107691058412;84818444188;2725700000;0;3815413400;1496162982;542517133;265587432980;59435249366;38271597503;10638680547;9436311948;7324400335;883744000;1391000000
Kab. Kotabaru;2022;94286219498;678960616677;584509383000;74888749515;140153238570;1847236000;142452251689;159164650907;35081259497;303239854950;11871172303;4892117672;102850000;11871172303;;49458172781;87760968854;15228589961;4281752069;12717874409;12438325600;5081804650;14891011583;22457008198;40326727544;5900992600;130734487846;93806586054;46040103493;2350000000;3636726127;17786977818;22964930993;1883183690;242890156016;73141837106;28537821729;8784419924;5137129276;5274714701;245364300;2118550000
Kab. Kotabaru;2023;88355318000;1759968844000;399046737000;49311048232;148790056994;0;144730501081;185711760624;71199717796;429733214031;12145610107;5972700037;925097700;12145610107;33715031595;65234564811;434078162038;34107382263;4101691082;15390517927;28323336778;7430776079;14706100036;24477560290;77151607115;19485777718;125722842963;116671597134;32438672405;7554968358;4468392786;36115879447;40328733006;2820279050;240067670062;83915591903;48462487567;23178268217;5548987361;7525535956;1158056700;1096600000
Kab. Kotabaru;2024;52244658000;1522321209000;469468745000;83398692170;139783760419;7682390000;168371807107;230915867369;141260740536;654728478698;14574052377;10198812252;912525500;14574052377;43775376762;107604005799;624931864685;25525815371;5607090067;23247264149;30044005924;9588821305;15404168699;17707496708;50624198510;63971356416;158959501067;157161844484;60064568463;9901000000;6082692831;37991214683;58191527003;4815842625;262379212788;132951049875;108828629380;32781430536;7324492419;15388754550;4355649750;1489600000
Kota Banjarbaru;2014;21275665590;98840679144;389107868000;48678260000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Banjarbaru;2015;16478060450;133456300457;393734908000;117666520000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Banjarbaru;2016;38910758113;140533001198;436204782000;176643074840;49337216975;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Banjarbaru;2017;21304907334;79894060814;428542067000;57760583689;62342238760;54438793000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Banjarbaru;2018;20151911952;126294708315;428542067000;90788731262;63013270581;8750000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Banjarbaru;2019;18803089648;157969279090;459236966000;76252666451;69155288460;10031650000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Banjarbaru;2020;27774223364;176928202312;419144765000;55872957664;76412913820;70296638000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Banjarbaru;2021;33277244960;94465234871;411679729000;54006874807;74725955000;16245528000;103249561804;89062115364;15470030370;13490530605;9617578575;7048908421;1084892750;9617578575;16738571143;45762175472;121880489513;2254633800;9866554179;32957940393;8193943000;2599270000;3526394028;15364336048;38569689900;930000000;123220748171;145976889218;32420482131;761986000;0;0;0;0;175932443961;50062786883;21457787417;7361964600;15734032048;5841335805;960291000;20154500
Kota Banjarbaru;2022;29098789127;423327057563;411679729000;21660127795;96518472398;0;115807684868;114129655393;16819059549;13047921741;11565585737;7821949546;916107000;11565585737;;40570044545;114417822964;3719757200;5989784269;28704176891;7688759603;3516915000;9987258599;27324109479;40688756271;8038953667;105858589240;142770974371;13945874566;0;510000;940205500;273980000;0;180802647968;59139445801;20888101437;7089606000;2816548761;4482451680;583356286;11517000
Kota Banjarbaru;2023;31447756000;430396669000;343967021000;28894434860;110003668558;28796644000;120963328417;129961284144;37343179224;38122966966;9150468998;7900686905;7134611400;9150468998;33884227080;51194312551;140311687252;14859925558;6096968284;39377027274;20524487387;6598914500;10794500346;40277510325;57023823248;10969774823;110639205661;153275640342;49011564118;0;1360000;1632705985;154834000;0;180905320241;63636450158;26661768224;15211263196;2812945038;7935441802;1305360000;100757000
Kota Banjarbaru;2024;43513224000;370436858000;406518809000;38959379800;108463776416;12166247000;144867455218;160994762575;58890046447;35919137614;9276836059;8334120750;9713227800;9276836059;41507077706;70945583839;232701860520;22069877100;7281252125;41550830579;23446030885;0;13736159920;36335793213;53904134217;11506791029;128614972842;163588367981;48705987115;0;0;1784372208;403526000;0;190057728308;67839052242;46273224089;18569410881;6854660323;11034977632;1434566765;0
Kota Banjarmasin;2014;46050013542;98657719337;678176089000;19966860000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Banjarmasin;2015;34608485050;133110593800;677982845000;2495880000;0;21133293000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Banjarmasin;2016;122100412826;138963308491;709288709000;101194144133;104719774000;5000000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Banjarmasin;2017;54337330813;79898366780;696828787000;40895826142;124422137617;7500000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Banjarmasin;2018;42418194520;126203073402;696828787000;31203634138;131696860196;26500000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Banjarmasin;2019;26949593681;157958076725;725703025000;60450749815;128994020905;28436603000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Banjarmasin;2020;50635651920;176074969591;671766165000;26211659624;135157655000;82894477000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Banjarmasin;2021;61040999037;94147141769;659847387000;41285325021;131153268440;34585555000;154245210346;97125690879;24332723008;8011016466;17747068228;22772109525;520558550;17747068228;29609444364;54547844836;7135128700;0;8486828663;12836356111;9322526444;0;17277709467;24879253462;216650603912;9739785000;160410664684;158770344373;60749311316;1748940000;0;0;0;0;315714696983;112108902374;30170106904;31304839508;25872253555;12067680285;1183816198;2064000000
Kota Banjarmasin;2022;58148667855;423015357829;659847387000;39088422060;197090606438;10392912000;153190021992;136952604567;24666287038;12489309100;13710521093;20204819648;5147889738;13710521093;;83560017353;107255861773;172050000;8080000186;74832471887;38541764737;0;16207010416;8038995451;19844705661;0;137337309913;82022662848;54202717330;0;0;3473542977;289049600;0;316956938320;77060706482;39570070321;24480559915;10416927774;11269700080;578242544;9080080000
Kota Banjarmasin;2023;69375670730;377428759000;560831418000;19869921263;203704855183;34356178000;166873928560;230442143153;40609181725;48234369576;14660515537;28104748143;6553983162;14660515537;46412759614;120662875819;156100864119;3919886445;8601530666;88216571476;76213673076;0;17530136884;10928546327;46992152742;0;159028495744;147745240311;87171823333;0;0;10289575898;288350785;0;333750004062;114323438143;54774854561;49774651245;10493267139;14301158193;4211857382;3371000000
Kota Banjarmasin;2024;69381676000;298087252000;734461783000;20703148135;214532895279;23248394000;173469874272;234056056144;38388189072;74349433895;15470732728;25773133146;3226025861;15470732728;49523190646;137391534566;253894803815;3105720781;8628672792;96085458590;41800414533;0;17748089982;9454359124;34882308315;0;175234351416;175490971049;142303179842;339150000;0;8461030685;2969171074;0;374797017624;144950631970;95466136154;30706827464;10688188243;14984766764;1807227667;3832988000
Kota Balikpapan;2014;172308144389;691249086043;449982262000;7989240000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Balikpapan;2015;125038354850;622563917269;388230396000;9850576000;0;23616847000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Balikpapan;2016;178700544036;458544891503;391898857000;65120074221;79882618915;5000000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Balikpapan;2017;160237417439;242152125164;392621094000;42484704150;99165157687;7500000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Balikpapan;2018;123953578235;469470265663;410543293000;67269863029;103296911521;26000000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Balikpapan;2019;68324082104;538238418442;441301804000;70612570944;105179045041;46534186000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Balikpapan;2020;147855851617;686408332463;429199860000;35500737244;128893524814;71303699000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Balikpapan;2021;138423330328;327203081662;428306693000;57747951356;106337171000;84211816000;130131306520;177163456520;17215949168;23719324000;43422627483;21053300020;2951411465;43422627483;108105369956;96483799445;23629686620;86543846304;14364019785;67942818900;31278555986;0;14518849221;89193804993;339925270595;52400814140;110548349049;196825487449;27262450198;2800000000;0;0;0;0;289991505525;193728436765;101965568664;72001696321;15802812344;19207496959;1472582800;800000000
Kota Balikpapan;2022;147493603197;1258708299648;428306693000;56633430107;185954886904;44427677000;181198444987;285625221998;32091123935;51346520794;45664049354;22886211371;6442879480;45664049354;;133636467074;285871396205;10709071478;16342774728;104011642012;37755540814;0;15040332953;11538161157;249224824007;1316920400;94631980856;275877499034;45259269862;3000000000;0;8644786084;3923501468;0;306912157643;225237789851;136233471448;87368717970;10926917017;9651967185;233706999;519000000
